report_id,date,house,source_pdf,series_id,company_raw,company,company_type,facility_raw,ownership_type,jv_name_raw,jv_partner_raw,capacity_basis,market,application,system_type,geography_raw,geography,parent_geography,geography_level,metric,metric_raw,fy,period,value,unit,raw_value,raw_unit,time_basis,as_of_date,value_type,basis,scope_note,source_owner,source_kind,extraction_method,value_precision,source_page
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_korea_3,SK온,SK온,배터리셀,한국 3공장(서산),단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2026,FY,14,GWh,14,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 미정,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,4Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,4Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2025,4Q,30,GWh,30,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q24,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_us_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,4Q,10,GWh,10,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_us_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,4Q,12,GWh,12,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 4Q22,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_bosk_tennessee,SK온,SK온,배터리셀,BlueOvalSK 테네시,JV,BlueOvalSK,Ford,총설비,합계,전체,,테네시,미국,북미,국가,생산능력,생산능력,2028,FY,45,GWh,45,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2028,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_hmg_jv,SK온,SK온,배터리셀,HMG 북미 JV(조지아),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,35,GWh,35,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_best_jv,SK온,SK온,배터리셀,BEST JV(창저우),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2025,4Q,7.5,GWh,7.5,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 2Q20,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_skoj_jv,SK온,SK온,배터리셀,SKOJ JV 1·2공장(옌청),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,4Q,27,GWh,27,GWh,연환산생산능력,,실적,최대 가동 기준 생산능력; 상업가동 1Q21,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-01-28_SK이노베이션_IR_SK온,2026-01-28,SK이노베이션,actuals/SK이노베이션_실적발표_4Q25 국문 (1).pdf,p21_4q_skoy,SK온,SK온,배터리셀,SKOY(옌청),불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2026,FY,33,GWh,33,GWh,연환산생산능력,,가이던스,최대 가동 기준 생산능력; 상업가동 2026,용도 구분이 없어 EV·ESS 합계로 저장. 동일 설비의 분기별 계획 변경은 출처별로 보존.,SK이노베이션,회사공시,표,정확,21
2026-02-26_KB증권_LGES,2026-02-26,KB증권,inbox/KB증권_LG에너지솔루션_2026년 미국 사업 ESS가 EV 미국 출하량 뛰어넘을 것_20260226.pdf,p1_lges_us_ess_capacity,LG에너지솔루션,LGES,배터리셀,,불명,,,총설비,ESS,전체,,미국,미국,북미,국가,생산능력,생산능력,2026,FY,50,GWh,50,GWh,기준일생산능력,2026-12-31,추정,2026년 말 미국 ESS 생산능력 확장 계획을 50GWh로 상향,30GWh는 기존 계획치이며 2025년 실적이 아님. JV·지분귀속 여부는 리포트에 미공개,KB증권,증권사추정,본문,정확,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,inbox/IBK투자증권_삼성SDI_이제 호재가 터질 시기_20260402.pdf,p1_sdi_ess_capacity_global,삼성SDI,삼성SDI,배터리셀,,불명,,,총설비,ESS,전체,,글로벌,글로벌,,글로벌,생산능력,생산능력,2026,FY,42,GWh,42,GWh,기준일생산능력,2026-12-31,추정,2026년 말 ESS CAPA 42GWh 예정,울산 10GWh·중국 3GWh·북미 29GWh 합계. JV·지분귀속 여부는 리포트에 미공개,IBK투자증권,증권사추정,본문,정확,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,inbox/IBK투자증권_삼성SDI_이제 호재가 터질 시기_20260402.pdf,p1_sdi_ess_capacity_korea,삼성SDI,삼성SDI,배터리셀,울산,불명,,,총설비,ESS,전체,,울산,한국,글로벌,국가,생산능력,생산능력,2026,FY,10,GWh,10,GWh,기준일생산능력,2026-12-31,추정,2026년 말 ESS CAPA 중 울산 10GWh 예정,울산 생산거점. JV·지분귀속 여부는 리포트에 미공개,IBK투자증권,증권사추정,본문,정확,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,inbox/IBK투자증권_삼성SDI_이제 호재가 터질 시기_20260402.pdf,p1_sdi_ess_capacity_china,삼성SDI,삼성SDI,배터리셀,,불명,,,총설비,ESS,전체,,중국,중국,글로벌,국가,생산능력,생산능력,2026,FY,3,GWh,3,GWh,기준일생산능력,2026-12-31,추정,2026년 말 ESS CAPA 중 중국 3GWh 예정,JV·지분귀속 여부는 리포트에 미공개,IBK투자증권,증권사추정,본문,정확,1
2026-04-02_IBK투자증권_삼성SDI,2026-04-02,IBK투자증권,inbox/IBK투자증권_삼성SDI_이제 호재가 터질 시기_20260402.pdf,p1_sdi_ess_capacity_north_america,삼성SDI,삼성SDI,배터리셀,,불명,,,총설비,ESS,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2026,FY,29,GWh,29,GWh,기준일생산능력,2026-12-31,추정,2026년 말 ESS CAPA 중 북미 29GWh 예정,JV·지분귀속 여부는 리포트에 미공개,IBK투자증권,증권사추정,본문,정확,1
2026-05-04_DS투자증권_LGES,2026-05-04,DS투자증권,inbox/DS투자증권_LG에너지솔루션_소형전지에 관심 필요_20260504.pdf,p1_ultium2_ess_capacity,LG에너지솔루션,LGES,배터리셀,얼티엄셀 2공장 ESS 전환,불명,,,총설비,ESS,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2026,2Q,10,GWh,10,GWh,기준일생산능력,2026-06-30,추정,2Q26F 얼티엄셀 2공장 10GWh ESS 전환 포함,해당 페이지에서 JV 파트너와 지분귀속 기준은 명시되지 않아 불명으로 보존.,DS투자증권,증권사추정,본문,정확,1
2026-05-06_대신증권_LGES,2026-05-06,대신증권,inbox/대신증권_LG에너지솔루션_꽉 차 있는 수주 창고_20260506.pdf,p1_lges_us_ess_capacity_target,LG에너지솔루션,LGES,배터리셀,미국 ESS 전환 라인 합계,혼합,,,총설비,ESS,전체,,미국,미국,북미,국가,생산능력,생산능력,2026,FY,50,GWh,50,GWh,기준일생산능력,2026-12-31,추정,2026년 미국 ESS CAPA 20GWh에서 50GWh로 확대 계획,20GWh는 확대 전 기준치이며 연말 목표 50GWh만 정식 시계열로 기록.,대신증권,증권사추정,본문,정확,1
2026-05-06_대신증권_LGES,2026-05-06,대신증권,inbox/대신증권_LG에너지솔루션_꽉 차 있는 수주 창고_20260506.pdf,p4_lges_us_ess_ampc_volume,LG에너지솔루션,LGES,배터리셀,,,,,,ESS,전체,,미국 AMPC 적용 ESS향 생산,미국,북미,국가,판매량,생산량,2025,FY,3.2,GWh,3.2,GWh,기간판매량,,실적,표29 AMPC 적용 물량 중 ESS향,미국 내 AMPC 적용 생산량을 회사 물량 표준에 따라 판매량으로 정규화.,대신증권,증권사추정,표,정확,4
2026-05-06_대신증권_LGES,2026-05-06,대신증권,inbox/대신증권_LG에너지솔루션_꽉 차 있는 수주 창고_20260506.pdf,p4_lges_us_ess_ampc_volume,LG에너지솔루션,LGES,배터리셀,,,,,,ESS,전체,,미국 AMPC 적용 ESS향 생산,미국,북미,국가,판매량,생산량,2026,FY,14.9,GWh,14.9,GWh,기간판매량,,추정,표29 AMPC 적용 물량 중 ESS향,미국 내 AMPC 적용 생산량을 회사 물량 표준에 따라 판매량으로 정규화.,대신증권,증권사추정,표,정확,4
2026-05-06_대신증권_LGES,2026-05-06,대신증권,inbox/대신증권_LG에너지솔루션_꽉 차 있는 수주 창고_20260506.pdf,p4_lges_us_ess_ampc_volume,LG에너지솔루션,LGES,배터리셀,,,,,,ESS,전체,,미국 AMPC 적용 ESS향 생산,미국,북미,국가,판매량,생산량,2027,FY,30.6,GWh,30.6,GWh,기간판매량,,추정,표29 AMPC 적용 물량 중 ESS향,미국 내 AMPC 적용 생산량을 회사 물량 표준에 따라 판매량으로 정규화.,대신증권,증권사추정,표,정확,4
2026-05-06_대신증권_LGES,2026-05-06,대신증권,inbox/대신증권_LG에너지솔루션_꽉 차 있는 수주 창고_20260506.pdf,p4_lges_us_ess_ampc_volume,LG에너지솔루션,LGES,배터리셀,,,,,,ESS,전체,,미국 AMPC 적용 ESS향 생산,미국,북미,국가,판매량,생산량,2028,FY,40,GWh,40,GWh,기간판매량,,추정,표29 AMPC 적용 물량 중 ESS향,미국 내 AMPC 적용 생산량을 회사 물량 표준에 따라 판매량으로 정규화.,대신증권,증권사추정,표,정확,4
2026-05-06_대신증권_LGES,2026-05-06,대신증권,inbox/대신증권_LG에너지솔루션_꽉 차 있는 수주 창고_20260506.pdf,p4_lges_us_ess_ampc_volume,LG에너지솔루션,LGES,배터리셀,,,,,,ESS,전체,,미국 AMPC 적용 ESS향 생산,미국,북미,국가,판매량,생산량,2029,FY,47.3,GWh,47.3,GWh,기간판매량,,추정,표29 AMPC 적용 물량 중 ESS향,미국 내 AMPC 적용 생산량을 회사 물량 표준에 따라 판매량으로 정규화.,대신증권,증권사추정,표,정확,4
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_lges_bess_capacity_global,LG에너지솔루션,LGES,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2024,FY,9,GWh,9,GWh,기준일생산능력,2024-12-31,실적,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_lges_bess_capacity_global,LG에너지솔루션,LGES,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2025,FY,30,GWh,30,GWh,기준일생산능력,2025-12-31,실적,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_lges_bess_capacity_global,LG에너지솔루션,LGES,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2026,FY,60,GWh,60,GWh,기준일생산능력,2026-12-31,추정,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_lges_bess_capacity_global,LG에너지솔루션,LGES,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2027,FY,70,GWh,70,GWh,기준일생산능력,2027-12-31,추정,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_sdi_bess_capacity_global,삼성SDI,삼성SDI,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2024,FY,5,GWh,5,GWh,기준일생산능력,2024-12-31,실적,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_sdi_bess_capacity_global,삼성SDI,삼성SDI,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2025,FY,10,GWh,10,GWh,기준일생산능력,2025-12-31,실적,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_sdi_bess_capacity_global,삼성SDI,삼성SDI,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2026,FY,30,GWh,30,GWh,기준일생산능력,2026-12-31,추정,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_sdi_bess_capacity_global,삼성SDI,삼성SDI,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2027,FY,35,GWh,35,GWh,기준일생산능력,2027-12-31,추정,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_skon_bess_capacity_global,SK온,SK온,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2025,FY,3,GWh,3,GWh,기준일생산능력,2025-12-31,실적,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음. 2024년은 값이 표시되지 않아 0으로 간주하지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_skon_bess_capacity_global,SK온,SK온,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2026,FY,6,GWh,6,GWh,기준일생산능력,2026-12-31,추정,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-05-17_유진투자증권_산업,2026-05-17,유진투자증권,inbox/유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,p18_skon_bess_capacity_global,SK온,SK온,배터리셀,글로벌 BESS 생산능력 합계,불명,,,총설비,ESS,전체,BESS,글로벌,글로벌,,글로벌,생산능력,생산능력,2027,FY,10,GWh,10,GWh,기준일생산능력,2027-12-31,추정,국내 배터리업체 BESS 생산 능력 차트,글로벌 합산치로 공장별 지역 및 JV 여부는 원문에서 분리되지 않음.,유진투자증권,증권사추정,차트,근사,18
2026-06-02_LS증권_LGES,2026-06-02,LS증권,"inbox/LS증권_LG에너지솔루션_4월 EV향 data, DTE 수주 및 미국 ESS_20260602.pdf",p9_lges_us_ess_sales,LG에너지솔루션,LGES,배터리셀,,,,,,ESS,전체,,미국 ESS 판매,미국,북미,국가,판매량,판매량,2026,FY,18,GWh,18,GWh,기간판매량,,추정,동사 미국 ESS 판매를 약 20% 내외인 18GWh로 추산,미국 ESS 시장 내 동사 판매 전망. 약 18GWh이므로 근사값.,LS증권,증권사추정,본문,근사,9
2026-06-02_LS증권_LGES,2026-06-02,LS증권,"inbox/LS증권_LG에너지솔루션_4월 EV향 data, DTE 수주 및 미국 ESS_20260602.pdf",p12_lges_global_ess_capacity_target,LG에너지솔루션,LGES,배터리셀,글로벌 ESS 생산능력 목표,혼합,,,총설비,ESS,전체,,글로벌,글로벌,,글로벌,생산능력,생산능력,2026,FY,60,GWh,60,GWh,기준일생산능력,2026-12-31,추정,2026년 글로벌 ESS CAPA 60GWh 이상 목표,원문은 60GWh 이상으로 표현되어 최소 수준을 근사값으로 기록.,LS증권,증권사추정,본문,근사,12
2026-06-02_LS증권_LGES,2026-06-02,LS증권,"inbox/LS증권_LG에너지솔루션_4월 EV향 data, DTE 수주 및 미국 ESS_20260602.pdf",p12_lges_north_america_ess_capacity_target,LG에너지솔루션,LGES,배터리셀,북미 ESS 생산능력 목표,혼합,,,총설비,ESS,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2026,FY,50,GWh,50,GWh,기준일생산능력,2026-12-31,추정,글로벌 ESS CAPA 중 북미 50GWh 목표,공장별·JV별 분해와 지분귀속 기준은 해당 페이지에 미공개.,LS증권,증권사추정,본문,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_seosan_12,SK온,SK온,배터리셀,서산 1·2동,단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2025,FY,7,GWh,7,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_seosan_12,SK온,SK온,배터리셀,서산 1·2동,단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2026,FY,7,GWh,7,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_seosan_12,SK온,SK온,배터리셀,서산 1·2동,단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2027,FY,7,GWh,7,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_seosan_12,SK온,SK온,배터리셀,서산 1·2동,단독,,,총설비,합계,전체,,서산,한국,글로벌,국가,생산능력,생산능력,2028,FY,7,GWh,7,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_changzhou_baic,SK온,SK온,배터리셀,창저우(BAIC 합작),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2025,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_changzhou_baic,SK온,SK온,배터리셀,창저우(BAIC 합작),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2026,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_changzhou_baic,SK온,SK온,배터리셀,창저우(BAIC 합작),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2027,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_changzhou_baic,SK온,SK온,배터리셀,창저우(BAIC 합작),JV,BEST JV,BAIC,총설비,합계,전체,,창저우,중국,글로벌,국가,생산능력,생산능력,2028,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_eve,SK온,SK온,배터리셀,옌청(EVE 합작),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2025,FY,27,GWh,27,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_eve,SK온,SK온,배터리셀,옌청(EVE 합작),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2026,FY,27,GWh,27,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_eve,SK온,SK온,배터리셀,옌청(EVE 합작),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2027,FY,27,GWh,27,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
