report_id,date,house,origin_schema,legacy_row,series_id,market,application,system_type,geography_raw,geography,parent_geography,geography_level,metric,fy,period,value,value_prev,unit,value_type,series_class,subsegment_raw,basis,scope_note,source_owner,source_kind,extraction_method,value_precision,source_page
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,58,legacy_p14_a1cbae8cf7,ESS,전체,,북미,북미,글로벌,권역,성장률,2025,FY,47,,%,추정,시장전체,,"ESS 배터리 성장률(YoY), 미국",,,원천불명,표,근사,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,59,legacy_p14_a1cbae8cf7,ESS,전체,,북미,북미,글로벌,권역,성장률,2026,FY,38,,%,추정,시장전체,,"ESS 배터리 성장률(YoY), 미국",,,원천불명,표,근사,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,60,legacy_p14_a1cbae8cf7,ESS,전체,,북미,북미,글로벌,권역,성장률,2027,FY,30,,%,추정,시장전체,,"ESS 배터리 성장률(YoY), 미국",,,원천불명,표,근사,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,61,legacy_p14_a1cbae8cf7,ESS,전체,,북미,북미,글로벌,권역,성장률,2028,FY,24,,%,추정,시장전체,,"ESS 배터리 성장률(YoY), 미국",,,원천불명,표,근사,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,62,legacy_p14_a1cbae8cf7,ESS,전체,,북미,북미,글로벌,권역,성장률,2029,FY,24,,%,추정,시장전체,,"ESS 배터리 성장률(YoY), 미국",,,원천불명,표,근사,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,63,legacy_p14_a1cbae8cf7,ESS,전체,,북미,북미,글로벌,권역,성장률,2030,FY,24,,%,추정,시장전체,,"ESS 배터리 성장률(YoY), 미국",,,원천불명,표,근사,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,demand_forecasts,64,legacy_p9_3c0b3420d0,EV,전체,,글로벌,글로벌,,글로벌,판매대수,2026,FY,2429,,만대,추정,시장전체,,"전년대비 15% 증가, 2년 전 추정 대비 약 9% 낮은 수치",,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,2,legacy_p8_d5dd95d33e,ESS,전체,BESS,글로벌,글로벌,,글로벌,수요량,2025,FY,286,,GWh,추정,시장전체,,글로벌 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,3,legacy_p8_d5dd95d33e,ESS,전체,BESS,글로벌,글로벌,,글로벌,수요량,2026,FY,367,,GWh,추정,시장전체,,글로벌 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,4,legacy_p8_d5dd95d33e,ESS,전체,BESS,글로벌,글로벌,,글로벌,수요량,2027,FY,452,,GWh,추정,시장전체,,글로벌 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,5,legacy_p8_d5dd95d33e,ESS,전체,BESS,글로벌,글로벌,,글로벌,수요량,2028,FY,527,,GWh,추정,시장전체,,글로벌 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,6,legacy_p8_d5dd95d33e,ESS,전체,BESS,글로벌,글로벌,,글로벌,수요량,2029,FY,619,,GWh,추정,시장전체,,글로벌 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,7,legacy_p8_d5dd95d33e,ESS,전체,BESS,글로벌,글로벌,,글로벌,수요량,2030,FY,718,,GWh,추정,시장전체,,글로벌 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,9,legacy_p8_ebd9518e15,ESS,전체,BESS,미국,미국,북미,국가,수요량,2025,FY,48,,GWh,추정,시장전체,,미국 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,10,legacy_p8_ebd9518e15,ESS,전체,BESS,미국,미국,북미,국가,수요량,2026,FY,64,,GWh,추정,시장전체,,미국 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,11,legacy_p8_ebd9518e15,ESS,전체,BESS,미국,미국,북미,국가,수요량,2027,FY,78,,GWh,추정,시장전체,,미국 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,12,legacy_p8_ebd9518e15,ESS,전체,BESS,미국,미국,북미,국가,수요량,2028,FY,91,,GWh,추정,시장전체,,미국 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,13,legacy_p8_ebd9518e15,ESS,전체,BESS,미국,미국,북미,국가,수요량,2029,FY,105,,GWh,추정,시장전체,,미국 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,14,legacy_p8_ebd9518e15,ESS,전체,BESS,미국,미국,북미,국가,수요량,2030,FY,113,,GWh,추정,시장전체,,미국 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,16,legacy_p8_dee1e61a5b,ESS,전체,BESS,유럽,유럽,글로벌,권역,수요량,2025,FY,30,,GWh,추정,시장전체,,유럽 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,17,legacy_p8_dee1e61a5b,ESS,전체,BESS,유럽,유럽,글로벌,권역,수요량,2026,FY,42,,GWh,추정,시장전체,,유럽 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,18,legacy_p8_dee1e61a5b,ESS,전체,BESS,유럽,유럽,글로벌,권역,수요량,2027,FY,65,,GWh,추정,시장전체,,유럽 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,19,legacy_p8_dee1e61a5b,ESS,전체,BESS,유럽,유럽,글로벌,권역,수요량,2028,FY,88,,GWh,추정,시장전체,,유럽 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,20,legacy_p8_dee1e61a5b,ESS,전체,BESS,유럽,유럽,글로벌,권역,수요량,2029,FY,110,,GWh,추정,시장전체,,유럽 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,21,legacy_p8_dee1e61a5b,ESS,전체,BESS,유럽,유럽,글로벌,권역,수요량,2030,FY,135,,GWh,추정,시장전체,,유럽 연도별 BESS 신규 설치용량 전망,,,원천불명,표,근사,8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,22,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2024,FY,18,,%,실적,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,23,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2025,FY,20,,%,추정,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,24,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2026,FY,21,,%,추정,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,25,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2027,FY,22,,%,추정,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,26,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2028,FY,22,,%,추정,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,27,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2029,FY,22,,%,추정,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,28,legacy_p9_bfa1cfe521,ESS,전체,BESS,글로벌,글로벌,,글로벌,침투율,2030,FY,23,,%,추정,시장전체,,글로벌 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,29,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2024,FY,24,,%,실적,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,30,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2025,FY,29,,%,추정,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,31,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2026,FY,34,,%,추정,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,32,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2027,FY,35,,%,추정,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,33,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2028,FY,34,,%,추정,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,34,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2029,FY,32,,%,추정,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,35,legacy_p9_d194920ee6,ESS,전체,BESS,미국,미국,북미,국가,침투율,2030,FY,28,,%,추정,시장전체,,미국 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,36,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2024,FY,16,,%,실적,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,37,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2025,FY,17,,%,추정,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,38,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2026,FY,19,,%,추정,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,39,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2027,FY,22,,%,추정,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,40,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2028,FY,24,,%,추정,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,41,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2029,FY,25,,%,추정,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,42,legacy_p9_82aaf12ea5,ESS,전체,BESS,유럽,유럽,글로벌,권역,침투율,2030,FY,25,,%,추정,시장전체,,유럽 EV+ESS 배터리 수요 중 BESS 비중,,,원천불명,표,근사,9
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,43,legacy_p15_5f0d47269b,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2026,FY,4.2,,GWh,추정,시장전체,,태양광 발전 연계 2시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,44,legacy_p15_5f0d47269b,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2027,FY,5.6,,GWh,추정,시장전체,,태양광 발전 연계 2시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,45,legacy_p15_5f0d47269b,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2028,FY,7,,GWh,추정,시장전체,,태양광 발전 연계 2시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,46,legacy_p15_5f0d47269b,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2029,FY,7,,GWh,추정,시장전체,,태양광 발전 연계 2시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,47,legacy_p15_5f0d47269b,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2030,FY,7,,GWh,추정,시장전체,,태양광 발전 연계 2시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,48,legacy_p15_5bacf04640,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2026,FY,18,,GWh,추정,시장전체,,태양광 발전 연계 6시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,49,legacy_p15_5bacf04640,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2027,FY,24,,GWh,추정,시장전체,,태양광 발전 연계 6시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,50,legacy_p15_5bacf04640,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2028,FY,30,,GWh,추정,시장전체,,태양광 발전 연계 6시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,51,legacy_p15_5bacf04640,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2029,FY,30,,GWh,추정,시장전체,,태양광 발전 연계 6시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,52,legacy_p15_5bacf04640,ESS,전체,BESS,한국,한국,글로벌,국가,수요량,2030,FY,30,,GWh,추정,시장전체,,태양광 발전 연계 6시간 충전용 BESS 필요 용량(국내),,,원천불명,표,근사,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,56,legacy_p43_76b80f1532,EV,전체,,북미,북미,글로벌,권역,판매대수,2025,FY,1840,,천대,추정,시장전체,,북미 전기차 판매량(미국+캐나다),,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,57,legacy_p43_76b80f1532,EV,전체,,북미,북미,글로벌,권역,판매대수,2026,FY,1910,,천대,추정,시장전체,,북미 전기차 판매량(미국+캐나다),,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,58,legacy_p43_76b80f1532,EV,전체,,북미,북미,글로벌,권역,판매대수,2027,FY,2206,,천대,추정,시장전체,,북미 전기차 판매량(미국+캐나다),,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,59,legacy_p43_76b80f1532,EV,전체,,북미,북미,글로벌,권역,판매대수,2028,FY,2631,,천대,추정,시장전체,,북미 전기차 판매량(미국+캐나다),,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,60,legacy_p43_76b80f1532,EV,전체,,북미,북미,글로벌,권역,판매대수,2029,FY,3278,,천대,추정,시장전체,,북미 전기차 판매량(미국+캐나다),,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,61,legacy_p43_76b80f1532,EV,전체,,북미,북미,글로벌,권역,판매대수,2030,FY,4215,,천대,추정,시장전체,,북미 전기차 판매량(미국+캐나다),,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,65,legacy_p43_73b8ad4018,EV,전체,,미국,미국,북미,국가,판매대수,2025,FY,1598,,천대,추정,시장전체,,미국 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,66,legacy_p43_73b8ad4018,EV,전체,,미국,미국,북미,국가,판매대수,2026,FY,1660,,천대,추정,시장전체,,미국 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,67,legacy_p43_73b8ad4018,EV,전체,,미국,미국,북미,국가,판매대수,2027,FY,1919,,천대,추정,시장전체,,미국 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,68,legacy_p43_73b8ad4018,EV,전체,,미국,미국,북미,국가,판매대수,2028,FY,2290,,천대,추정,시장전체,,미국 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,69,legacy_p43_73b8ad4018,EV,전체,,미국,미국,북미,국가,판매대수,2029,FY,2860,,천대,추정,시장전체,,미국 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,70,legacy_p43_73b8ad4018,EV,전체,,미국,미국,북미,국가,판매대수,2030,FY,3705,,천대,추정,시장전체,,미국 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,71,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2022,FY,51.2,,%,실적,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,72,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2023,FY,56.3,,%,실적,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,73,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2024,FY,9.3,,%,실적,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,74,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2025,FY,1.8,,%,추정,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,75,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2026,FY,3.9,,%,추정,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,76,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2027,FY,15.6,,%,추정,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,77,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2028,FY,19.3,,%,추정,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,78,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2029,FY,24.9,,%,추정,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,79,legacy_p43_f4052202d3,EV,전체,,미국,미국,북미,국가,성장률,2030,FY,29.5,,%,추정,시장전체,,미국 전기차 판매 YoY,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,80,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2022,FY,6.7,,%,실적,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,81,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2023,FY,9.3,,%,실적,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,82,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2024,FY,9.9,,%,실적,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,83,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2025,FY,9.8,,%,추정,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,84,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2026,FY,10.0,,%,추정,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,85,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2027,FY,11.3,,%,추정,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,86,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2028,FY,13.2,,%,추정,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,87,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2029,FY,16.2,,%,추정,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,88,legacy_p43_f74fb82517,EV,전체,,미국,미국,북미,국가,침투율,2030,FY,20.6,,%,추정,시장전체,,미국 전체 자동차 판매 대비 전기차 비중,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,92,legacy_p43_e09e3288ec,EV,전체,,북미,북미,글로벌,권역,판매대수,2025,FY,242,,천대,추정,시장전체,,캐나다 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,93,legacy_p43_e09e3288ec,EV,전체,,북미,북미,글로벌,권역,판매대수,2026,FY,249,,천대,추정,시장전체,,캐나다 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,94,legacy_p43_e09e3288ec,EV,전체,,북미,북미,글로벌,권역,판매대수,2027,FY,287,,천대,추정,시장전체,,캐나다 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,95,legacy_p43_e09e3288ec,EV,전체,,북미,북미,글로벌,권역,판매대수,2028,FY,341,,천대,추정,시장전체,,캐나다 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,96,legacy_p43_e09e3288ec,EV,전체,,북미,북미,글로벌,권역,판매대수,2029,FY,417,,천대,추정,시장전체,,캐나다 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,97,legacy_p43_e09e3288ec,EV,전체,,북미,북미,글로벌,권역,판매대수,2030,FY,510,,천대,추정,시장전체,,캐나다 전기차 판매량,,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,101,legacy_p43_ff00a4808f,EV,전체,,기타,기타,글로벌,권역,판매대수,2025,FY,14622,,천대,추정,시장전체,,"아시아,대양주 전기차 판매량 합계(중국+일본+기타아시아)",,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,102,legacy_p43_ff00a4808f,EV,전체,,기타,기타,글로벌,권역,판매대수,2026,FY,17177,,천대,추정,시장전체,,"아시아,대양주 전기차 판매량 합계(중국+일본+기타아시아)",,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,103,legacy_p43_ff00a4808f,EV,전체,,기타,기타,글로벌,권역,판매대수,2027,FY,19623,,천대,추정,시장전체,,"아시아,대양주 전기차 판매량 합계(중국+일본+기타아시아)",,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,104,legacy_p43_ff00a4808f,EV,전체,,기타,기타,글로벌,권역,판매대수,2028,FY,22099,,천대,추정,시장전체,,"아시아,대양주 전기차 판매량 합계(중국+일본+기타아시아)",,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,105,legacy_p43_ff00a4808f,EV,전체,,기타,기타,글로벌,권역,판매대수,2029,FY,24047,,천대,추정,시장전체,,"아시아,대양주 전기차 판매량 합계(중국+일본+기타아시아)",,,원천불명,표,근사,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,demand_forecasts,106,legacy_p43_ff00a4808f,EV,전체,,기타,기타,글로벌,권역,판매대수,2030,FY,25656,,천대,추정,시장전체,,"아시아,대양주 전기차 판매량 합계(중국+일본+기타아시아)",,,원천불명,표,근사,43
