report_id,date,house,company,segment,segment_std,fy,period,metric,value,unit,ampc_basis,source_page
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,AMPC,전사,2026,3Q,AMPC,228,십억원,na,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,전자재료,전자재료,2026,3Q,영업이익,39,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,매출액,전사,2026,4Q,매출,3850,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,소형,소형,2026,4Q,매출,1077,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,ESS,ESS,2026,4Q,매출,1054,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,EV,EV,2026,4Q,매출,1500,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,전자재료,전자재료,2026,4Q,매출,219,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,영업이익,전사,2026,4Q,영업이익,384,십억원,incl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,소형,소형,2026,4Q,영업이익,-143,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,중대형,중대형,2026,4Q,영업이익,-16,십억원,excl,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,AMPC,전사,2026,4Q,AMPC,505,십억원,na,2
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,전자재료,전자재료,2026,4Q,영업이익,37,십억원,excl,2
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2025,1Q,매출,6265,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2025,2Q,매출,5565,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2025,3Q,매출,5700,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2025,4Q,매출,6141,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2026,1Q,매출,6555,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2026,2Q,매출,7327,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2026,3Q,매출,8137,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,매출액,전사,2026,4Q,매출,9156,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,1Q,매출,1825,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,2Q,매출,1716,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,3Q,매출,1853,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,4Q,매출,2131,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,1Q,매출,2155,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,2Q,매출,2231,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,3Q,매출,2252,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,4Q,매출,2312,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,1Q,매출,4440,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,2Q,매출,3850,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,3Q,매출,3847,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,4Q,매출,4011,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,1Q,매출,4400,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,2Q,매출,5096,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,3Q,매출,5885,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,4Q,매출,6844,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2025,1Q,영업이익,375,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2025,2Q,영업이익,492,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2025,3Q,영업이익,601,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2025,4Q,영업이익,-122,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2026,1Q,영업이익,-208,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2026,2Q,영업이익,255,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2026,3Q,영업이익,422,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,영업이익,전사,2026,4Q,영업이익,618,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,1Q,영업이익,88,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,2Q,영업이익,74,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,3Q,영업이익,98,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,4Q,영업이익,124,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,1Q,영업이익,129,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,2Q,영업이익,141,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,3Q,영업이익,163,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,4Q,영업이익,171,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,1Q,영업이익,287,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,2Q,영업이익,418,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,3Q,영업이익,503,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,4Q,영업이익,-246,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,1Q,영업이익,-337,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,2Q,영업이익,115,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,3Q,영업이익,259,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,4Q,영업이익,447,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,AMPC,EV,2026,1Q,AMPC,190,십억원,na,1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2024,FY,매출,8505,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,FY,매출,7524,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,FY,매출,8950,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2024,FY,매출,17115,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,FY,매출,16148,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,FY,매출,22224,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2024,FY,영업이익,215,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2025,FY,영업이익,383,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형,소형,2026,FY,영업이익,604,십억원,excl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2024,FY,영업이익,361,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2025,FY,영업이익,963,십억원,incl_unknown,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,중대형,중대형,2026,FY,영업이익,484,십억원,incl,5
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2024,FY,매출,25620,십억원,excl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2024,FY,영업이익,-905,십억원,incl_unknown,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2025,FY,매출,23672,십억원,excl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2025,FY,영업이익,-301,십억원,incl_unknown,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2026,FY,매출,31174,십억원,excl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2026,FY,영업이익,1088,십억원,incl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2027,FY,매출,41605,십억원,excl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2027,FY,영업이익,2667,십억원,incl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2028,FY,매출,42894,십억원,excl,10
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,전사(재무제표),전사,2028,FY,영업이익,3164,십억원,incl,10
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2024,FY,매출,16592,십억원,excl,1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2025,FY,매출,13267,십억원,excl,1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2026,FY,매출,14924,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2027,FY,매출,17083,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2028,FY,매출,21491,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2026,1Q,매출,3576,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2026,2Q,매출,3601,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2026,3Q,매출,3675,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2026,4Q,매출,4072,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2027,1Q,매출,4014,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2027,2Q,매출,4017,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2027,3Q,매출,4156,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,매출액,전사,2027,4Q,매출,4895,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2026,FY,매출,3679,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2027,FY,매출,4047,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2028,FY,매출,4452,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2026,1Q,매출,747,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2026,2Q,매출,966,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2026,3Q,매출,996,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2026,4Q,매출,970,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2027,1Q,매출,981,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2027,2Q,매출,995,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2027,3Q,매출,1036,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,소형전지,소형,2027,4Q,매출,1019,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2026,FY,매출,10362,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2027,FY,매출,12111,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2028,FY,매출,16072,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2026,1Q,매출,2235,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2026,2Q,매출,1995,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2026,3Q,매출,2079,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2026,4Q,매출,2652,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2027,1Q,매출,2373,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2027,2Q,매출,2381,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2027,3Q,매출,2398,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,중대형전지,중대형,2027,4Q,매출,2805,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2026,FY,매출,882,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2027,FY,매출,924,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2028,FY,매출,968,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2026,1Q,매출,196,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2026,2Q,매출,218,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2026,3Q,매출,232,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2026,4Q,매출,237,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2027,1Q,매출,222,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2027,2Q,매출,225,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2027,3Q,매출,241,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,전자재료,전자재료,2027,4Q,매출,249,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2024,FY,영업이익,273,십억원,excl,1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2025,FY,영업이익,-1998,십억원,excl,1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2026,FY,영업이익,-166,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2027,FY,영업이익,1377,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2028,FY,영업이익,2673,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2026,1Q,영업이익,-156,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2026,2Q,영업이익,-118,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2026,3Q,영업이익,-59,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2026,4Q,영업이익,167,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2027,1Q,영업이익,259,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2027,2Q,영업이익,295,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2027,3Q,영업이익,354,십억원,excl,3
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,영업이익,전사,2027,4Q,영업이익,470,십억원,excl,3
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,1Q,매출,6723,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,2Q,매출,6056,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,3Q,매출,6065,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,4Q,매출,6474,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,FY,매출,25319,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,1Q,매출,6555,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,2Q,매출,7282,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,3Q,매출,7841,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,4Q,매출,8932,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,FY,매출,30610,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2027,FY,매출,40966,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2028,FY,매출,49746,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2025,1Q,매출,4631,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2025,2Q,매출,4056,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2025,3Q,매출,3658,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2025,4Q,매출,2947,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2025,FY,매출,13918,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2026,1Q,매출,2827,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2026,2Q,매출,2928,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2026,3Q,매출,2946,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2026,4Q,매출,3272,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2026,FY,매출,11974,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2027,FY,매출,13312,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,xEV(중대형),EV,2028,FY,매출,14997,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2025,1Q,매출,492,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2025,2Q,매출,502,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2025,3Q,매출,774,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2025,4Q,매출,1645,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2025,FY,매출,3139,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2026,1Q,매출,1765,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2026,2Q,매출,2278,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2026,3Q,매출,2693,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2026,4Q,매출,3280,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2026,FY,매출,10017,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2027,FY,매출,16971,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,ESS,2028,FY,매출,21734,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2025,1Q,매출,1600,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2025,2Q,매출,1498,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2025,3Q,매출,1633,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2025,4Q,매출,1883,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2025,FY,매출,6615,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2026,1Q,매출,1963,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2026,2Q,매출,2076,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2026,3Q,매출,2202,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2026,4Q,매출,2379,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2026,FY,매출,8620,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2027,FY,매출,10684,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,소형,소형,2028,FY,매출,13015,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,1Q,영업이익,375,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,2Q,영업이익,492,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,3Q,영업이익,601,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,4Q,영업이익,-122,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,FY,영업이익,1346,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,1Q,영업이익,-208,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,2Q,영업이익,226,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,3Q,영업이익,286,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,4Q,영업이익,461,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,FY,영업이익,766,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2027,FY,영업이익,3314,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2028,FY,영업이익,5528,십억원,incl,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,1Q,AMPC,458,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,2Q,AMPC,491,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,3Q,AMPC,365,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,4Q,AMPC,333,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2025,FY,AMPC,1647,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,1Q,AMPC,190,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,2Q,AMPC,229,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,3Q,AMPC,276,십억원,na,2
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,연결,전사,2026,4Q,AMPC,352,십억원,na,2
